document_id,dataset,split,model,field_path,field_family,criticality,occurrence,truth,prediction,truth_present,prediction_present,exact_match
cord-v2-validation-00021,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,2,"rp 86,363","rp 86,363",True,True,True
cord-v2-validation-00021,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,3,"-rp 34,363","- rp 34,363",True,True,False
cord-v2-validation-00021,CORD v2,validation,Donut,sub_total.service_price,other_numeric,medium_impact,0,"rp 9,736","rp 9,736",True,True,True
cord-v2-validation-00021,CORD v2,validation,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"rp 194,726","rp 194,726",True,True,True
cord-v2-validation-00021,CORD v2,validation,Donut,sub_total.tax_price,tax,critical_monetary,0,"rp 20,446","rp 20,446",True,True,True
cord-v2-validation-00021,CORD v2,validation,Donut,total.creditcardprice,other_numeric,medium_impact,0,"rp 224,908","rp 224,908",True,True,True
cord-v2-validation-00021,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,"rp 224,908","rp 224,908",True,True,True
cord-v2-validation-00022,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00022,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,redvelvet nutella,redvelvet nutella,True,True,True
cord-v2-validation-00022,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,"280,000","280,000",True,True,True
cord-v2-validation-00022,CORD v2,validation,Donut,menu.sub.cnt,other_numeric,medium_impact,0,.5,5,True,True,False
cord-v2-validation-00022,CORD v2,validation,Donut,menu.sub.cnt,other_numeric,medium_impact,1,1,1,True,True,True
cord-v2-validation-00022,CORD v2,validation,Donut,menu.sub.nm,free_text,medium_impact,0,free mini candle,free mini candle,True,True,True
cord-v2-validation-00022,CORD v2,validation,Donut,menu.sub.nm,free_text,medium_impact,1,large box,large box,True,True,True
cord-v2-validation-00022,CORD v2,validation,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"280,000","280,000",True,True,True
cord-v2-validation-00022,CORD v2,validation,Donut,sub_total.tax_price,tax,critical_monetary,0,"28,000","28,000",True,True,True
cord-v2-validation-00022,CORD v2,validation,Donut,total.creditcardprice,other_numeric,medium_impact,0,"308,000","308,000",True,True,True
cord-v2-validation-00022,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,"308,000","308,000",True,True,True
cord-v2-validation-00023,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00023,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,bubble gum,bubble gum,True,True,True
cord-v2-validation-00023,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,"18,182","18,182",True,True,True
cord-v2-validation-00023,CORD v2,validation,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"18,182","18,182",True,True,True
cord-v2-validation-00023,CORD v2,validation,Donut,sub_total.tax_price,tax,critical_monetary,0,"1,818","1,818",True,True,True
cord-v2-validation-00023,CORD v2,validation,Donut,total.cashprice,other_numeric,medium_impact,0,20.000,20.000,True,True,True
cord-v2-validation-00023,CORD v2,validation,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,1,1,True,True,True
cord-v2-validation-00023,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,20.000,20.000,True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,3,1,1,True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,4,1,1,True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,5,1,1,True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,pain au chocolate,pain au chocolate,True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,1,choco custard pastry,choco custard pastry,True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,2,milk pastry roll,milk pastry roll,True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,3,real cheese inside bread,real cheese inside bread,True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,4,sausage bread,sausage bread,True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,5,ham cheese flat bread,ham cheese flat bread,True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,"11,000","11,000",True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,1,"12,000","12,000",True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,2,"9,000","9,000",True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,3,"13,500","13,500",True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,4,"15,000","15,000",True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,5,"20,000","20,000",True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,total.cashprice,other_numeric,medium_impact,0,"100,000","100,000",True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,total.changeprice,other_numeric,medium_impact,0,"19,500","19,500",True,True,True
cord-v2-validation-00024,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,"80,500","80,500",True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1prs,1,True,True,False
cord-v2-validation-00025,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,1,1prs,1,True,True,False
cord-v2-validation-00025,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,2,1prs,1,True,True,False
cord-v2-validation-00025,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,3,1prs,1,True,True,False
cord-v2-validation-00025,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,4,1prs,1,True,True,False
cord-v2-validation-00025,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,5,1prs,1,True,True,False
cord-v2-validation-00025,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,6,1gls,1,True,True,False
cord-v2-validation-00025,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,sop sui jiao,sop sui jiao,True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,1,ha kaou udng,ha kaou udng,True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,2,sio may kpting,sio may kpting,True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,3,siomay kmbinasi,siomay kmbinasi,True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,4,leng hong kien,leng hong kien,True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,5,mie trsi kgkung,mie kgkung trsi,True,True,False
cord-v2-validation-00025,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,6,es teh tawar,es teh tawar,True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,"33,000","33,000",True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,1,"28,000","28,000",True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,2,"23,500","23,500",True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,3,"23,000","23,000",True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,4,"30,000","30,000",True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,5,"35,500","35,500",True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,6,"7,000","7,000",True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,sub_total.service_price,other_numeric,medium_impact,0,"9,000","9,000",True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"180,000","180,000",True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,sub_total.tax_price,tax,critical_monetary,0,"18,900","18,900",True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,7,7,True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,total.menutype_cnt,other_numeric,medium_impact,0,7,7,True,True,True
cord-v2-validation-00025,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,"207,900","207,900",True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1x,1x,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,1,2x,2x,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,2,1x,1x,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,3,1x,1x,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,4,1x,1x,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,nasi merah/putih,nasi merah/putih,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,1,sayur,sayur,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,2,kerupuk/sambel,kerupuk/sambel,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,3,ayam,ayam,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,4,minuman kemasan/refill,minuman kemasan/refill,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,5.000,5.000,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,1,8.000,8.000,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,2,2.000,2.000,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,3,14.000,14.000,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,4,6.000,6.000,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,0,5.000,5.000,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,1,4.000,4.000,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,2,2.000,2.000,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,3,14.000,14.000,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,4,6.000,6.000,True,True,True
cord-v2-validation-00026,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,rp. 35.000,rp. 35.000,True,True,True
cord-v2-validation-00027,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00027,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,thai iced tea (l),thai iced tea (l),True,True,True
cord-v2-validation-00027,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,16.363,"16,363",True,True,False
cord-v2-validation-00027,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,0,"16,363","16,363",True,True,True
cord-v2-validation-00027,CORD v2,validation,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"16,363","16,363",True,True,True
cord-v2-validation-00027,CORD v2,validation,Donut,sub_total.tax_price,tax,critical_monetary,0,"1,636","1,636",True,True,True
cord-v2-validation-00027,CORD v2,validation,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,1,1,True,True,True
cord-v2-validation-00027,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,"17,999","17,999",True,True,True
cord-v2-validation-00028,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00028,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-validation-00028,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,elephant read bean,elephant read bean,True,True,True
cord-v2-validation-00028,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,1,chapsal twister donnut,chapsal twister donnut,True,True,True
cord-v2-validation-00028,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,"12,000","12,000",True,True,True
cord-v2-validation-00028,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,1,"10,000","10,000",True,True,True
cord-v2-validation-00028,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,0,"12,000","12,000",True,True,True
cord-v2-validation-00028,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,1,"10,000","10,000",True,True,True
cord-v2-validation-00028,CORD v2,validation,Donut,total.cashprice,other_numeric,medium_impact,0,"22,000","22,000",True,True,True
cord-v2-validation-00028,CORD v2,validation,Donut,total.changeprice,other_numeric,medium_impact,0,0,0,True,True,True
cord-v2-validation-00028,CORD v2,validation,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,2,2,True,True,True
cord-v2-validation-00028,CORD v2,validation,Donut,total.total_price,total,critical_monetary,0,"22,000","22,000",True,True,True
cord-v2-validation-00029,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00029,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,sabun beras,sabun beras,True,True,True
cord-v2-validation-00029,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,30000,30000,True,True,True
cord-v2-validation-00029,CORD v2,validation,Donut,menu.unitprice,other_numeric,medium_impact,0,30000,30000,True,True,True
cord-v2-validation-00029,CORD v2,validation,Donut,sub_total.discount_price,other_numeric,critical_monetary,0,discount(0%),,True,False,False
cord-v2-validation-00029,CORD v2,validation,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,30000,30000,True,True,True
cord-v2-validation-00029,CORD v2,validation,Donut,total.cashprice,other_numeric,medium_impact,0,50000,50000,True,True,True
cord-v2-validation-00029,CORD v2,validation,Donut,total.changeprice,other_numeric,medium_impact,0,20000,20000,True,True,True
cord-v2-validation-00030,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-validation-00030,CORD v2,validation,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-validation-00030,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,0,redbean bre/d,redbean bread,True,True,False
cord-v2-validation-00030,CORD v2,validation,Donut,menu.nm,item_name,low_impact_descriptive,1,frankfrut s/usage roll,frankfrut sausage roll,True,True,False
cord-v2-validation-00030,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,0,"9,000","9,000",True,True,True
cord-v2-validation-00030,CORD v2,validation,Donut,menu.price,item_price,critical_monetary,1,"12,000","12,000",True,True,True
cord-v2-validation-00030,CORD v2,validation,Donut,total.cashprice,other_numeric,medium_impact,0,"50,000","50,000",True,True,True
